col0,col1,col2,col3
National Electronic Security Authority,computer security,2012-01-01,United Arab Emirates
Australian Transaction Reports and Analysis Centre,financial intelligence,1989-01-01,Australia
Defence Intelligence Organisation,military intelligence,1990-01-01,Australia
Australian Geospatial-Intelligence Organisation,geospatial intelligence,1982-11-28,Australia
Département du Renseignement et de la Sécurité,counterintelligence,1954-01-01,Algeria
Brigade RISTA - Electronic Warfare Intelligence,reconnaissance,2004-01-01,Italy
Intelligence Division,military intelligence,1918-02-11,Finland
Finnish Intelligence Research Establishment,signals intelligence,1960-01-01,Finland
Intelligence Center for Counter-Terrorism and Organized Crime,counter-terrorism,2014-10-15,Spain
SMERSH,counterintelligence,1943-01-01,Soviet Union
Shin Bet,counterintelligence,1949-02-08,Israel
Australian Security Intelligence Organisation,counterintelligence,1949-03-16,Australia
Australian Signals Directorate,information security,1947-11-12,Australia
Security Information Service,counterintelligence,1994-07-30,Czech Republic
Central Directorate of Interior Intelligence,counterintelligence,2014-05-12,France
Finnish Security Intelligence Service,counter-intelligence and counter-terrorism organizations,1948-12-17,Finland
National Reconnaissance Office,Imagery intelligence,1961-09-06,United States of America
National Counterterrorism Center,counter-terrorism,2004-08-27,United States of America
National Security Agency,signals intelligence,1952-11-04,United States of America
