col0,col1,col2
Ministry of Agriculture of Tunisia,Institut National de la Recherche Agronomique de Tunisie,Tunisia
Department of Agriculture,Bureau of Plant Industry,Philippines
"Ministry of Agriculture, Food and Rural Affairs",National Fisheries Research & Development Institute,South Korea
Ministry of Agriculture and Rural Development of Vietnam,National Institute of Veterinary Research,Vietnam
Ministry of Agriculture and Farmers' Welfare,National Institute of Plant Health Management,India
Department of Agriculture and Water Resources,Australian Bureau of Agricultural and Resource Economics,Australia
Ministry of Agriculture of Czech Republic,Central Institute for Supervising and Testing in Agriculture,Czech Republic
"Federal Ministry of Food, Agriculture and Consumer Protection",Federal Institute for Risk Assessment,Germany
"Bavarian Ministry of Food, Agriculture and Forestry",Bayerische Landesanstalt für Wald und Forstwirtschaft,Germany
Ministry of Agriculture,State supervision of the technical condition of self-propelled machines and other types of equipment,Russia
Ministry of Agriculture of Brazil,Brazilian Agricultural Research Corporation,Brazil
Ministry of Agriculture of France,"Agence nationale de sécurité sanitaire de l'alimentation, de l'environnement et du travail",France
"Ministry of Food, Agriculture and Livestock of Turkey","Republic of Turkey Ministry of Food, Agriculture and Livestock",Turkey
"Federal Ministry of Agriculture, Regions and Tourism",Austrian Agency for Health and Food Safety,Austria
"Ministry of Agricultural, Food and Forestry Policies",National Institute of Agricultural Economics,Italy
United States Department of Agriculture,National Agricultural Statistics Service,United States of America
Ministry of Agriculture and Food,Norwegian Agriculture Agency,Norway
"Ministry of Agriculture, Forestry and Fisheries",Forest Research and Management Organization,Japan
"Ministry of Agriculture, Food and Rural Affairs",Agricultural Research Institute of Ontario,Canada
Agriculture and Agri-Food Canada,Canadian Dairy Commission,Canada
