col0,col1,col2,col3
University of Lugano,Switzerland,1996-01-01,European University Association
University of Passau,Germany,1978-08-01,European Movement Germany
University of Molise,Italy,1982-01-01,European University Association
George Mason University,United States of America,1957-01-01,Center for Research Libraries
European University Institute,Italy,1976-01-01,European University Association
George Mason University,United States of America,1957-01-01,Scholarly Publishing and Academic Resources Coalition
University of Foggia,Italy,1999-01-01,"ORCID, Inc."
Vrije Universiteit Brussel,Belgium,1970-01-01,"ORCID, Inc."
"University of California, San Diego",United States of America,1960-11-18,Association of Research Libraries
Vrije Universiteit Brussel,Belgium,1970-01-01,European University Association
University of Worcester,United Kingdom,2005-01-01,Jisc
