col0,col1,col2,col3
Modern Art Oxford,1965-01-01,United Kingdom,"Pembroke Street, Oxford"
CAPACOA,1987-01-07,Canada,"Vanier, Ontario"
Whitechapel Gallery,1901-01-01,United Kingdom,London Borough of Tower Hamlets
Rivington Place,2007-01-01,United Kingdom,London Borough of Hackney
The Showroom,1983-01-01,United Kingdom,City of Westminster
Spacex,1974-01-01,United Kingdom,Exeter
Mid-America Arts Alliance,1972-01-01,United States of America,Kansas City
Academy of Painting and Sculpture of Marseille,1753-01-01,France,Marseille
Roulette Intermedium,2011-01-01,United States of America,Brooklyn
De Vishal,1769-01-01,Netherlands,Haarlem
Morat-Institut,1983-01-01,Germany,Freiburg im Breisgau
Colegio Libre de Eméritos,1986-01-01,Spain,Madrid
Fondazione Roberto Longhi,1971-01-01,Italy,Florence
Georgia Humanities Council,1971-01-01,United States of America,Georgia
