col0,col1,col2
Sam's Club,subsidiary,retail
Champion,Société par actions simplifiée,retail
Loblaw Companies,corporation,retail
The Great Atlantic & Pacific Tea Company,Kommanditgesellschaft,retail
Coop NL,joint-stock company,retail
Mercator,joint-stock company,retail
Costco,joint-stock company,retail
SuperValu,joint-stock company,retail
SPAR,joint-stock company,retail
Acme Markets,joint-stock company,retail
Kroger,joint-stock company,retail
Conad,cooperative,retail
Sobeys,closed joint-stock company,marketing
United Grocery Outlet,privately held company,grocery store
Southeastern Grocers,privately held company,grocery store
Highland Farms,privately held company,supermarket
Maxima LT,Uždaroji akcinė bendrovė,retail
Fresh,Spoločnosť s ručením obmedzeným,retail
Scarlet Sails,privately held company,retail
REWE,GmbH,retail
