col0,col1,col2,col3
HMS Brilliant,Royal Navy,United Kingdom,Sheerness Dockyard
HMS Thames,Royal Navy,United Kingdom,Pembroke Dockyard
Spanish cruiser Navarra,Spanish Navy,Spain,Ferrol Naval Base
HMS Latona,Royal Navy,United Kingdom,Vickers
HMS Gotland,Swedish Navy,Sweden,Lindholmen Shipyard
HMS Intrepid,Royal Navy,United Kingdom,London and Glasgow Shipbuilding Company
HMS Iphigenia,Royal Navy,United Kingdom,London and Glasgow Shipbuilding Company
HMS Pearl,Royal Navy,Great Britain,Deptford Dockyard
Spanish cruiser Aragon,Spanish Navy,Spain,Cartagena Naval Base
HMS St George,Royal Navy,United Kingdom,Earle's Shipbuilding
HMS Aurora,Royal Navy,United Kingdom,HMNB Portsmouth
HMAS Canberra,Royal Navy,Australia,John Brown & Company
HMS Thetis,Royal Navy,United Kingdom,John Brown & Company
HMS Tauranga,Royal Navy,United Kingdom,John Brown & Company
HMS Ringarooma,Royal Navy,United Kingdom,John Brown & Company
HMS Fiji,Royal Navy,United Kingdom,John Brown & Company
HMS Bonaventure,Royal Navy,United Kingdom,Scotts Shipbuilding and Engineering Company
HMS Glasgow,Royal Navy,United Kingdom,Scotts Shipbuilding and Engineering Company
USS Philadelphia,United States Navy,United States of America,Philadelphia Naval Shipyard
HMS Naiad,Royal Navy,United Kingdom,"R. & W. Hawthorn, Leslie and Company"
