col0,col1,col2
Roman Catholic Archdiocese of Concepción,Cathedral of the Most Holy Conception,Fernando Natalio Chomali Garib
Roman Catholic Archdiocese of Ranchi,"St. Mary's Cathedral, Ranchi",Felix Toppo
Roman Catholic Archdiocese of Alger,"Cathedral of the Sacred Heart of Jesus, Algiers",Paul Jacques Marie Desfarges
Roman Catholic Archdiocese of Bratislava,"St. Martin's Cathedral, Bratislava",Stanislav Zvolenský
Roman Catholic Archdiocese of Lahore,Sacred Heart Cathedral,Sebastian Francis Shah
Roman Catholic Archdiocese of Tours,Tours Cathedral,Vincent Jordy
Roman Catholic Archdiocese of Rouen,Rouen Cathedral,Dominique Lebrun
Roman Catholic Archdiocese of Imphal,"St. Joseph's Cathedral, Imphal",Dominic Lumon
Roman Catholic Archdiocese of Rimouski,Saint-Germain Cathedral,Denis Grondin
Roman Catholic Archdiocese of Indianapolis,Saints Peter and Paul Cathedral,Charles C. Thompson
Roman Catholic Archdiocese of Madrid,Almudena Cathedral,Carlos Osoro
Roman Catholic Archdiocese of Košice,St. Elisabeth Cathedral,Bernard Bober
Roman Catholic Archdiocese of Winnipeg,"St. Mary's Cathedral, Winnipeg",Richard Joseph Gagnon
Roman Catholic Archdiocese of Westminster,Westminster Cathedral,Vincent Nichols
Roman Catholic Archdiocese of Managua,Metropolitan Cathedral of the Immaculate Conception,Leopoldo Brenes
Roman Catholic Archdiocese of Goa and Daman,Se Cathedral,Filipe Neri Ferrão
Roman Catholic Archdiocese of Galveston-Houston,St. Mary Cathedral Basilica,Daniel DiNardo
Roman Catholic Archdiocese of Chieti-Vasto,Chieti Cathedral,Bruno Forte
Roman Catholic Archdiocese of Belgrade,"Cathedral of the Blessed Virgin Mary, Belgrade",Stanislav Hočevar
Roman Catholic Archdiocese of Pondicherry and Cuddalore,"Immaculate Conception Cathedral, Pondicherry",Antony Anandarayar
Archdiocese of Cagayan de Oro,Cagayan de Oro Cathedral,Antonio Ledesma
Roman Catholic Archdiocese of Colombo,St. Lucia's Cathedral,Malcolm Ranjith
Roman Catholic Archdiocese of Cascavel,"Metropolitan Cathedral of Our Lady of Apparition, Cascavel",Mauro Aparecido dos Santos
Roman Catholic Archdiocese of Urbino-Urbania-Sant'Angelo in Vado,Cathedral of Urbino,Giovanni Tani
Archdiocese of Portland,St. Mary's Cathedral,Alexander King Sample
Roman Catholic Archdiocese of São Sebastião do Rio de Janeiro,Rio de Janeiro Cathedral,Orani João Tempesta
Roman Catholic Archdiocese of Seoul,Myeongdong Cathedral,Andrew Yeom Soo-jung
Roman Catholic Archdiocese of Boston,Cathedral of the Holy Cross,Seán Patrick O'Malley
Archdiocese of Nairobi,Cathedral Basilica of the Holy Family,John Njue
Syro-Malabar Catholic  Major Archdiocese of Ernakulam-Angamaly,St. Mary's Syro-Malabar Catholic Cathedral Basilica,George Alencherry
Roman Catholic Archdiocese of San Salvador,San Salvador Cathedral,José Luis Escobar Alas
Roman Catholic Archdiocese of Trnava,St. John the Baptist Cathedral,János Orosch
Roman Catholic Archdiocese of Tiranë-Durrës,St Paul's Archcathedral,George Anthony Frendo
Roman Catholic Archdiocese of Pesaro,Pesaro Cathedral,Piero Coccia
Roman Catholic Archdiocese of Berlin,St. Hedwig's Cathedral,Heiner Koch
Roman Catholic Archdiocese of Salzburg,Salzburg Cathedral,Franz Lackner
Roman Catholic Archdiocese of Bamberg,Bamberg Cathedral,Ludwig Schick
Roman Catholic Archdiocese of Cologne,Cologne Cathedral,Rainer Woelki
Roman Catholic Archdiocese of Utrecht,St Catherine's Cathedral,Wim Eijk
Roman Catholic Archdiocese of Prague,St. Vitus Cathedral,Dominik Duka
Roman Catholic Archdiocese of Vienna,St. Stephen's Cathedral,Christoph Schönborn
Roman Catholic Archdiocese of Munich and Freising,Frauenkirche,Reinhard Marx
Roman Catholic Archdiocese of Warsaw,St. John's Archcathedral,Kazimierz Nycz
Roman Catholic Archdiocese of Bogotá,Primary Cathedral of Bogotá,Jesús Salazar Gómez
Roman Catholic Archdiocese of Lima,Cathedral of Lima,Carlos Castillo Mattasoglio
Roman Catholic Archdiocese of Mercedes-Luján,Catedral Basílica de Mercedes-Luján,Jorge Eduardo Scheinig
Roman Catholic Archdiocese of Messina-Lipari-Santa Lucia del Mela,Messina Cathedral,Giovanni Accolla
Roman Catholic Archdiocese of Oristano,Cathedral of Oristano,Roberto Carboni
Roman Catholic Archdiocese of Palermo,Palermo Cathedral,Corrado Lorefice
