col0,col1,col2
Prieuré de Tamniès,France,registered historic monument
Prieuré Saint Germain de Faucon,France,registered historic monument
Prieuré Saint-Jean-de-l'Habit,France,registered historic monument
Prieuré Saint-Étienne des Alix,France,registered historic monument
Ancien prieuré de Limon,France,registered historic monument
Prieuré de Salaise-sur-Sanne,France,registered historic monument
Prieuré Saint-Étienne de Choisy-au-Bac,France,registered historic monument
Prieuré de Notre-Dame,France,registered historic monument
Prieuré de Bragny,France,registered historic monument
Prieuré Sainte-Marie-Madeleine,France,registered historic monument
Prieuré de Tailleville,France,registered historic monument
"Prieuré Saint-Michel, Crouttes",France,registered historic monument
Prieuré de l'Oiselière,France,registered historic monument
Prieuré des Deux-Amants,France,bien recensé dans l'inventaire général du patrimoine culturel
Prieuré de Saint-Gorgon,France,bien recensé dans l'inventaire général du patrimoine culturel
Prieuré de Prémontrés Saint-Jean d'Hannapes,France,bien recensé dans l'inventaire général du patrimoine culturel
Barnwell Priory,United Kingdom,Grade II* listed building or structure
Allerton Priory,United Kingdom,Grade II* listed building or structure
Chartreuse de Molsheim,France,monument historique classé
