col0,col1,col2,col3
Bibliotheca Zi-Ka-Wei,library,Angelo Zottoli,Shanghai outstanding historical building
Boston Athenæum,rare book library,William Smith Shaw,National Historic Landmark
Biblioteca Museu Víctor Balaguer,monument,Víctor Balaguer i Cirera,Bien de Interés Cultural
Bodmer Foundation,memory institution,Martin Bodmer,class A Swiss cultural property of national significance
Duchess Anna Amalia Library,research library,"William Ernest, Duke of Saxe-Weimar",UNESCO World Heritage Site
Gladstone's Library,library building,William Ewart Gladstone,Grade I listed building
Biblioteca Museu Víctor Balaguer,art museum,Víctor Balaguer i Cirera,Bien de Interés Cultural
Boston Athenæum,art museum,William Smith Shaw,National Historic Landmark
Bodmer Foundation,library,Martin Bodmer,class A Swiss cultural property of national significance
Gladstone's Library,library,William Ewart Gladstone,Grade I listed building
Biblioteca Museu Víctor Balaguer,library,Víctor Balaguer i Cirera,Bien de Interés Cultural
