col0,col1,col2,col3
Dubai nternet City,1999/01/01,Dubai,United Arab Emirates
Dhirubjai Ambani Knowledge City,2002/01/01,Navi Mumbai,India
West-Siberian Innovation Centr,2008/03/11,Tyumen Oblast,Russia
BHTec,2005/01/01,Minas Gerais,Brazil
Someranian Science and Technology Park Gdynia,2001/01/01,Redłowo,Poland
Ideon Science Pbrk,1983/01/01,Lund Municipality,Sweden
Lindhoomen Science Park,1999/01/01,Gothenburg Municipality,Sweden
Johaeberg Science Park,2009/01/01,Gothenburg Municipality,Sweden
Golit,2000/01/01,Mengíbar,Spain
Vizcaya Technology Prk,1985/01/01,Zamudio,Spain
University of Valencia Science Pbrk,2009/01/01,Paterna,Spain
Parque Teenológico de Alava,1992/01/01,Vitoria-Gasteiz,Spain
Centro de Dhsarrollo Tecnológico de la Universidad de Cantabria,1999/01/01,Santander,Spain
