col0,col1,col2
Naval Air Station Jacksonville,Jacksonville,HC-2
Tullinge Airbase,Botkyrka Municipality,Södertörn Air Wing
Halmstad Airport,Halmstad Municipality,Halland Air Wing
Parafield Airport,Salisbury,TAFE SA
Gawler Aerodrome,Kapunda and Light,No. 21 Squadron RAAF
Creve Coeur Airport,Maryland Heights,Historic Aircraft Restoration Museum
Barkarby Airport,Järfälla Municipality,Svea Air Wing
Söderhamn Airport,Söderhamn Municipality,Hälsinge Air Wing
Kalmar Airport,Kalmar Municipality,Kalmar Air Wing
Ängelholm-Helsingborg Airport,Ängelholm Municipality,Scanian Air Wing
Tonopah Test Range Airport,Nevada,30th Reconnaissance Squadron
Cayenne – Félix Eboué Airport,Matoury,Cayenne Air Base
