col0,col1,col2
Danske Færger,2010-01-01,Denmark
Blidösund company,1910-01-01,Sweden
Waxholmsbolaget,1863-01-01,Sweden
Stena Bulk,1982-01-01,Sweden
Stena Line,1962-01-01,Sweden
Viking Line,1963-01-01,Finland
Pacific Coast Steamship Company,1867-01-01,United States of America
Overseas Shipholding Group,1948-01-01,United States of America
Royal Caribbean International,1968-01-01,United States of America
Westfal-Larsen,1918-10-18,Norway
Ofotens og Vesteraalens Dampskibsselskab,1987-01-01,Norway
Norled,2000-04-07,Norway
I.M. Skaugen,1916-01-01,Norway
Wallenius Wilhelmsen,2010-02-12,Norway
Vesteraalens Dampskibsselskab,1881-01-01,Norway
Bourbon Offshore Norway,1998-03-27,Norway
Mitsui O.S.K. Lines,1964-01-01,Japan
Swadeshi Steam Navigation Company,1906-01-01,British Raj
Hamburg Pacific Steamship Line,1886-01-01,German Empire
Koninklijke West-Indische Maildienst,1882-01-01,Netherlands
