col0,col1,col2,col3
SC Stadspark,2014-05-01,Sportpark Stadspark,Groningen
VV Klazienaveen,1948-06-01,Sportpark De Planeet,Klazienaveen
Harkemase Boys,1946-06-26,Sportpark De Bosk,Harkema
VV Geldrop,1926-05-05,Sportpark De Kievit,Geldrop
ZVV Haulerwijkse Boys,1961-04-18,Sportpark De Hichte,Haulerwijk
VV Harkema-Opeinde,1946-07-05,Sportpark De Bosk,Harkema
VC Vlissingen,1916-08-01,Sportpark Irislaan,Vlissingen
Zwolsche Boys,1918-05-01,Jo van Marle Sportpark,Zwolle
Velocitas 1897,1897-04-01,Sportpark Stadspark,Groningen
VV De Vogels,1923-07-01,Sportpark Stadspark,Groningen
