col0,col1,col2,col3
SWPS University Faculty of Arts and Social Sciences,Poland,SWPS University of Social Sciences and Humanities,SWPS University of Social Sciences and Humanities
SWPS University in Katowice,Poland,SWPS University of Social Sciences and Humanities,SWPS University of Social Sciences and Humanities
SWPS University Faculty of Law,Poland,SWPS University of Social Sciences and Humanities,SWPS University of Social Sciences and Humanities
Campus Gotland,Sweden,Uppsala University,Uppsala University
"Technological Center, Federal University of Espírito Santo",Brazil,Federal University of Espírito Santo,Federal University of Espírito Santo
Vilnius University's Institute of Biochemistry,Lithuania,Vilnius University,Vilnius University's Life Sciences Centre
"Department of Mathematics, Bar-Ilan University",Israel,Bar-Ilan University,"Faculty of Exact Sciences, Bar-llan University"
Stanford University Mechanical Engineering Department,United States of America,Stanford University,Stanford University School of Engineering
Wydział Teologiczny,Poland,University of Opole,University of Opole
Uniwersytet Gdański - Faculty of Management,Poland,University of Gdańsk,University of Gdańsk
University of Gdańsk - Faculty of Law and Administration,Poland,University of Gdańsk,University of Gdańsk
Faculty of Oceanography and Geography of University of Gdańsk,Poland,University of Gdańsk,University of Gdańsk
University of Gdańsk - Faculty of Social Sciences,Poland,University of Gdańsk,University of Gdańsk
"University of Gdańsk, Faculty of Mathematics, Physics and Informatics",Poland,University of Gdańsk,University of Gdańsk
