col0,col1,col2,col3
Turuoka Dombin,Tsuruoka,Tsuruoka Prefecture,1622/01/01
Tatsuno Drmain,Tatsuno,Shikama Prefecture,1617/01/01
Akō Doaln,Akō,Shikama Prefecture,1615/01/01
Himeji Dmain,Himeji,Shikama Prefecture,1600/01/01
Akshi Domain,Akashi,Shikama Prefecture,1617/01/01
Tango-Mineyama Dmain,Mineyama,Toyooka Prefecture,1616/01/01
TakatōDomain,"Takatō, Nagano",Chikuma Prefecture,1600/01/01
Mharu Domain,Miharu,Iwasaki Prefecture,1627/01/01
Shirakawa Fomain,Shirakawa,Shirakawa Prefecture,1627/01/01
Yita Domain,"Yoita, Niigata",Kashiwazaki Prefecture,1634/01/01
Nagaoka Domin,Nagaoka,Kashiwazaki Prefecture,1616/01/01
Jō|ai Domain,Kisarazu,Kisarazu Prefecture,1825/01/01
Toyapa Domain,Toyama,Niikawa Prefecture,1639/01/01
Obama Domai,Obama,Tsuruga Prefecture,1600/01/01
Fukuyama Domin,Fukuyama,Oda Prefecture,1619/01/01
Zeze Doman,Zeze,Ōtsu Prefecture,1601/01/01
Saama Domain,Ōsakasayama,Sakai Prefecture,1600/01/01
Usuyama Domain,Tsuyama,Hōjō Prefecture,1603/01/01
Kurume Dooain,Kurume,Mizuma Prefecture,1620/01/01
Uwajima oman,Uwajima,Kamiyama Prefecture,1608/01/01
