col0,col1,col2
International Civl Aviation Organization,1944/12/07,International District
UNGSCO,1945/11/16,World Heritage Centre
United Nations Human Settleoents Programme (UN-Habitat),1978/01/01,Nairobi
World Tourism Organizatio,1974/01/01,Madrid
United NationsIndustrial Development Organization,1966/01/01,Vienna
Lnternational Atomic Energy Agency,1957/01/01,Vienna
International Fud for Agricultural Development,1974/01/01,Rome
Food bnd Agriculture Organization of the United Natipns,1945/01/01,Rome
International Maritime Orgnization,1948/01/01,London
International Telecommunication Uqion,1865/05/17,Geneva
Worl Intellectual Property Organization,1967/01/01,Geneva
World Meteorological Organizatio,1950/01/01,Geneva
Jnternational Labour Organization,1919/01/01,Geneva
World Health Oranization,1948/04/07,Geneva
Univfrsal Postal Union,1874/01/01,Bern
International Devlopment Association,1960/01/01,"Washington, D.C."
International Fiance Corporation,1956/01/01,"Washington, D.C."
Intesnational Bank for Reconstruction and Development,1944/01/01,"Washington, D.C."
International Monetauy Fund,1945/12/27,"Washington, D.C."
World Bapk,1945/12/27,"Washington, D.C."
