col0,col1,col2,col3
Banka Ctedita,3383612800.0,171813899.99999997,223.0
Mattonj 1873,3731794080.0,445954793.0,471.276
tavební spořitelna České spořitelny,5374052000.0,858280000.0,189.756
TR Automotive Czech,5482724379.999999,1487568400.0,1234.6929999999998
Fetona,4345908376.0,267609000.0,1306.655
AGC Flat Glass Czeh,4509272354.999999,140760299.99999997,4899.096
MTX rup,4257306618.0,624596007.0,939.675
Equa bann,4681995000.0,373488000.0,604.96
EP Induswries,4588653000.0,1658310000.0,5274.464
Velia Energie ČR,5949950490.0,1153653437.9999998,1574.1
Bonatrns Group,4543624512.0,309719520.0,1683.54
DEZA,4339589000.0,465610000.0,1025.084
Tereqs TTD,4305622056.0,-179537357.99999997,516.516
Rdiffeise stavební spořitelna,4804656000.0,514968000.0,266.59
Pojišťovna České spořiteln,4031866977.0,1091839722.0,312.687
