col0,col1,col2,col3,col4
Zentralbibliothek Zürich,class A Swiss cultural property of national significance,Switzerland,Zürich,cantonal library
Zentralbibliothek Solothurn,class A Swiss cultural property of national significance,Switzerland,Canton of Solothurn,cantonal library
Lucerne Central and University Library,class A Swiss cultural property of national significance,Switzerland,Lucerne,cantonal library
Media center Valais,class A Swiss cultural property of national significance,Switzerland,canton of Valais,multimedia library
Cantonal Library of Appenzell Ausserrhoden,class A Swiss cultural property of national significance,Switzerland,Appenzell Ausserrhoden,archive
"Prehistorical museum, Zug",class A Swiss cultural property of national significance,Switzerland,Canton of Zug,museum
Zentralbibliothek Zürich,class A Swiss cultural property of national significance,Switzerland,Zürich,museum
Media center Valais,class A Swiss cultural property of national significance,Switzerland,canton of Valais,public library
Cantonal Library Thurgau,class B Swiss cultural property of regional significance,Switzerland,Thurgau,library
Glarner Landesbibliothek,class A Swiss cultural property of national significance,Switzerland,Glarus,library
Library of the canton of St. Gallen,class B Swiss cultural property of regional significance,Switzerland,Canton of St. Gallen,library
Cantonal Library Lugano,class B Swiss cultural property of regional significance,Switzerland,Lugano,library
Cantonal Library of Appenzell Ausserrhoden,class A Swiss cultural property of national significance,Switzerland,Appenzell Ausserrhoden,library
Aargauer Kantonsbibliothek,class A Swiss cultural property of national significance,Switzerland,Aargau,library
Zentralbibliothek Zürich,class A Swiss cultural property of national significance,Switzerland,Zürich,library
