col0,col1,col2
7-Eleven RoadBike Philippines 2015,road bicycle racing,7 Eleven-Sava RBP 2016
Hengxiang 2015,road bicycle racing,Wisdom-Hengxiang 2016
Terengganu 2015,road bicycle racing,Terengganu 2016
Pegasus Continental 2015,road bicycle racing,Pegasus Continental 2016
KSPO 2015,road bicycle racing,KSPO 2016
Aisan Racing 2015,road bicycle racing,Aisan Racing 2016
Astellas 2015,road bicycle racing,Astellas 2016
Sparebanken Sør 2015,road bicycle racing,Sparebanken Sør 2016
Radenska Ljubljana 2015,road bicycle racing,Radenska Ljubljana 2016
Matrix Powertag 2015,road bicycle racing,Matrix Powertag 2016
Meridiana Kamen 2015,road bicycle racing,Meridiana Kamen 2016
Attaque Gusto 2015,road bicycle racing,Attaque Gusto 2016
JLT Condor 2015,road bicycle racing,JLT Condor 2016
Charter Mason Giant Racing 2015,road bicycle racing,State of Matter MAAP 2016
Avanti Racing 2015,road bicycle racing,Avanti IsoWhey Sports 2016
