col0,col1,col2,col3
Pharmacokinetic Study on the Addition of Aprepitant to Cisplatin - Etoposide Treatment in Lung Cancer Patients,phase IV clinical trial,ACE,Netherlands
Predicting SSRI Efficacy in Veterans With PTSD,phase IV clinical trial,SSRI,United States of America
The Effect of Anticholinergics on Cognitive Function in the Elderly,phase IV clinical trial,ACE,United States of America
Study of the Penumbra Coil 400 System to Treat Aneurysm,phase IV clinical trial,ACE,United States of America
The Acute Cardiovascular Effects of Nicotine in E-cigarettes (ACE) Study,phase I clinical trial,ACE,United States of America
Ankle Sprains and Corticospinal Excitability,phase I clinical trial,ACE,United States of America
"Using Multi-virus Cytotoxic T-cells Following T-Cell Depleted Allogeneic HPCT for Prophylaxis Against Epstein Barr Virus, Adenovirus, And Cytomegalovirus",phase I clinical trial,ACE,United States of America
"Anti-oxidant Therapy and Postoperative Cardiac Events (ACE) Trial, Preoperative Intervention in Vascular Surgery",phase I clinical trial,ACE,United States of America
Aging and Cortical Excitability,phase I clinical trial,ACE,United States of America
"Evaluation of Safety and Efficacy of Symbicort® pMDI, With or Without Spacer, in Children (6-11 Years) With Asthma",phase III clinical trial,Spacer,Hungary
Adjuvant Chemotherapy In Elderly With Colon Cancer Stage III,phase II clinical trial,ACE,Norway
Anti-VEGF vs. Prompt Vitrectomy for VH From PDR,phase II clinical trial,AB,Canada
Efficacy Study for AC220 to Treat Acute Myeloid Leukemia (AML),phase II clinical trial,ACE,Canada
Subcutaneous Testosterone Project,phase I clinical trial,STP,Canada
Application of Cultured Autologous Keratinocytes for Burn Wound Healing,phase III clinical trial,KC,Netherlands
Role of the Microbiome in Graves' Orbitopathy,phase I clinical trial,Indigo,Italy
Impact of Home Monitoring to Decrease the Treatment Burden for Neovascular Age-related Macular Degeneration (AMD),phase IV clinical trial,Liberty,United States of America
Treating Patients With Aneurysmal SubArachnoid Hemorrhage (SAH) With Epoetin Alfa,phase IV clinical trial,EPO,United States of America
Effectiveness of Extended Telephone Monitoring,phase III clinical trial,ETM,United States of America
Fundamental Modification of the Gut Microbiota in the Treatment of Refractory Crohn's Disease,phase II clinical trial,Holiday,United States of America
