col0,col1,col2,col3
Centro studi e archivio della comunicazione,Parma,Italy,1968-01-01
Jagiellonian University Museum,Kraków,Poland,1964-01-01
Museum of Medical University of Gdańsk,Gdańsk,Poland,2006-01-01
Museum of Medical University of Łódź,Łódź,Poland,1972-01-22
Museum of the University of Warsaw,Warsaw,Poland,1980-01-01
Jyväskylä University Museum,Jyväskylä,Finland,1900-09-07
Bell Museum of Natural History,Falcon Heights,United States of America,1872-01-01
Museum of Texas Tech University,Lubbock,United States of America,1929-01-01
Maxwell Museum of Anthropology,Albuquerque,United States of America,1932-01-01
Monte L. Bean Life Science Museum,Provo,United States of America,1978-01-01
Brigham Young University Museum of Peoples and Cultures,Provo,United States of America,1982-01-01
