col0,col1,col2
Chinese Text Project,People's Republic of China,2006-01-01
The Kurdish Digital Library,France,2010-12-10
Gallica,France,1997-01-01
Persée,France,2005-01-01
Project Runeberg,Sweden,1992-01-01
Digital Library of Georgia,United States of America,1996-01-01
Cylinder Audio Archive,United States of America,2002-01-01
Baen Free Library,United States of America,1999-01-01
HathiTrust,United States of America,2008-01-01
Digital Public Library of America,United States of America,2010-01-01
JSTOR,United States of America,1995-01-01
UbuWeb,United States of America,1996-01-01
World Digital Library,United States of America,2009-04-21
Project Gutenberg,United States of America,1971-07-04
Internet Archive,United States of America,1996-05-01
Valencian Digital Library,Spain,2001-01-01
Biblioteca Saavedra Fajardo,Spain,2001-01-01
Biblioteca Virtual Miguel de Cervantes,Spain,1999-01-01
The European Library,Hungary,2005-01-01
Aozora Bunko,Japan,1997-07-07
