col0,col1,col2,col3
Pannon Lapok Társasága Kft.,Hungary,1992-05-11,Kft.
Magyar Hírlap Kft.,Hungary,2004-11-15,private limited liability company
Ringier Kiadó Kft.,Hungary,1993-01-01,private limited liability company
Solpress,Romania,1994-01-01,societate cu răspundere limitată
Magyar Jeti Zrt.,Hungary,2013-02-14,privately held company
Index.hu Zrt.,Hungary,2001-11-20,privately held company
Central Médiacsoport Zrt.,Hungary,2014-10-30,privately held company
Mediaworks Hungary,Hungary,2013-11-26,privately held company
Nishinippon Shimbun Company,Japan,1943-04-17,kabushiki gaisha
Kobe Shimbun Co.,Japan,1898-02-11,kabushiki gaisha
Sankei Shimbun Co.,Japan,1955-02-15,kabushiki gaisha
Kahoku Shimpo Publishing Company,Japan,1897-01-01,kabushiki gaisha
Nikkei Inc.,Japan,1911-08-11,kabushiki gaisha
Nikkan Sports News West Japan,Japan,1956-03-19,kabushiki gaisha
Nikkan Sports News,Japan,1951-04-01,kabushiki gaisha
Shin Nihonkai Shinbunsha,Japan,1975-12-22,kabushiki gaisha
Hochi Shimbun,Japan,1946-01-01,kabushiki gaisha
Hokkaido Shimbun Press,Japan,1942-11-11,kabushiki gaisha
Chunichi Shimbun Company,Japan,1942-09-01,kabushiki gaisha
