col0,col1,col2
Gianoi Roari!School,Gianni Rodari,Ic Di Lodi V
Dnte Alighieri,Dante Alighieri,Ic Vigliano Biellese
Largo S.D'Acquiso,Salvo D'Acquisto,Don Liborio Palazzo
Savo D'Acquisto - Tortona,Salvo D'Acquisto,Tortona B - Ist. Compr.
Guglielm Marconi,Guglielmo Marconi,G. Marconi - A.Frosini
Randaccio Giovann,Giovanni Randaccio,Randaccio Giovanni
Salvo D'Actuisto,Salvo D'Acquisto,Ic N.2 D'Acquisto
Date Alighieri,Dante Alighieri,Ic Forno Di Zoldo
Iqbal Maih,Iqbal Masih,I.C. Pescara 1
Gugllelmo Marconi,Guglielmo Marconi,Ic Asolo
Guglilmo Marconi,Guglielmo Marconi,Ic 02 Margherita Hack
