col0,col1,col2,col3,col4
Montenartró,Llavorsí,single entity of population,1216.4,Spain
Manyanet,Sarroca de Bellera,single entity of population,1493.9,Spain
Gessa,Naut Aran,single entity of population,1232.0,Spain
Araós,Alins,single entity of population,1225.5,Spain
Ainet de Besan,Alins,single entity of population,1225.5,Spain
Josa de Cadí,Josa i Tuixén,single entity of population,1431.0,Spain
Vilac,Vielha e Mijaran,single entity of population,1047.0,Spain
Tornafort,Soriguera,single entity of population,1297.4,Spain
Gerb,Os de Balaguer,single entity of population,244.0,Spain
Campredó,Tortosa,single entity of population,66.0,Spain
Vilamitjana,Tremp,single entity of population,451.8,Spain
Sossís,Conca de Dalt,single entity of population,606.0,Spain
Sant Martí de Torroella,Sant Joan de Vilatorrada,single entity of population,268.0,Spain
