col0,col1,col2,col3
Velocio-SRAM 2015,2015-12-31,road bicycle racing,Trixi Worrack
2009 DSB Bank-LTO season,2009-12-31,road bicycle racing,Marianne Vos
Servetto Footon 2014,2014-12-31,road bicycle racing,Elizaveta Oshurkova
Hitec Products 2017,2017-12-31,road bicycle racing,Susanne Andersen
Sunweb Women 2017,2017-12-31,road bicycle racing,Liane Lippert
Rally 2017,2017-12-31,road bicycle racing,Allison Beveridge
Lares-Waowdeals Women 2017,2017-12-31,road bicycle racing,Thalita de Jong
Parkhotel Valkenburg-Destil 2017,2017-12-31,road bicycle racing,Sophie de Boer
Lointek 2017,2017-12-31,road bicycle racing,Beatriu Gómez Franquet
SC Michela Fanini 2017,2017-12-31,road bicycle racing,Jutatip Maneephan
Minsk Cycling Club 2017,2017-12-31,road bicycle racing,Tatsiana Sharakova
SAS-Macogep 2017,2017-12-31,road bicycle racing,Pascale Jeuland
Aromitalia Vaiano 2019,2019-12-31,road bicycle racing,Rasa Leleivytė
Eneicat Cycling Team 2019,2019-12-31,road bicycle racing,Cristina Pujol
