col0,col1,col2,col3
Plastilina Mosh,Monterrey,musical group,Spanish
Plain Jane Automobile,Orlando,musical group,English
Acheron,Tampa,musical group,English
Queen Bee,Kōbe,musical group,Japanese
Miranda & La Soul Band,Medellín,musical group,Spanish
KYPCK,Tampere,musical group,Russian
Poshlaya Molly,Kharkiv,musical group,Russian
The Human League,Sheffield,musical group,English
Atmasfera,Lviv,musical group,English
Bajoqueta rock,Riba-roja de Túria,musical group,Valencian
Amaranthe,Gothenburg,musical group,English
The Highwomen,Nashville,musical group,English
