col0,col1,col2,col3
SteDoCo,Netherlands,Giessenlanden,Giessenlanden
Jan van Arckel,Netherlands,Maasdriel,Maasdriel
AAC Altforst,Netherlands,West Maas en Waal,West Maas en Waal
vv Hoogeveen,Netherlands,Hoogeveen,Hoogeveen
EMOS,Netherlands,Enschede,Enschede
SV Venray,Netherlands,Venray,Venray
SV Meerssen,Netherlands,Maastricht,Maastricht
BVC '12,Netherlands,Berg en Dal,Berg en Dal
VV QVC,Netherlands,Súdwest-Fryslân,Súdwest-Fryslân
VV De Bataven,Netherlands,Lingewaard,Lingewaard
EHC Hoensbroek,Netherlands,Heerlen,Hoensbroek
