col0,col1,col2
Isekai Cheat Magician,Yoshiaki Fujisawa,Encourage Films
Ore ga Suki nano wa Imōto dakedo Imōto ja nai,Yashikin,NAZ
Harukana Receive,Rasmus Faber,C2C
Hanebado!,Tatsuya Kato,Liden Films
Seraph of the End,Hiroyuki Sawano,Wit Studio
After the Rain,Ryō Yoshimata,Wit Studio
Akkun to Kanojo,Studio Luxe,Yumeta Company
Ms. Vampire who lives in my neighborhood.,Yoshiaki Fujisawa,Studio Gokumi
Uchi no Maid ga Uzasugiru!,Yasuhiro Misawa,Doga Kobo
Fire Force,Ken'ichirō Suehiro,David Production
The Quintessential Quintuplets,Natsumi Tabuchi,Tezuka Productions
Magia Record: Puella Magi Madoka Magica Side Story,Takumi Ozawa,Shaft
Hakata Tonkotsu Ramens,Kōtarō Nakagawa,Satelight
Goblin Slayer,Ken'ichirō Suehiro,White Fox
Beelzebub,Yasuharu Takanashi,Pierrot
Rave Master,Kenji Kawai,Studio Deen
Demon Slayer: Kimetsu no Yaiba,Yuki Kajiura,Ufotable
Wotakoi: Love is Hard for Otaku,Akimitsu Honma,A-1 Pictures
Active Raid,Kōtarō Nakagawa,Orange
Kiznaiver,Yuki Hayashi,Trigger
