col0,col1,col2
Somaliland Police,6500,Somaliland
Sindh Police,105234,Pakistan
Kollam City Police,439,India
Special Operation Group,1370,India
Thrissur City Police,752,India
Buenos Aires City Police,25000,Argentina
National Anti-Corruption Bureau of Ukraine,700,Ukraine
Warwickshire Police,1623,United Kingdom
Sheboygan County Sheriff's Office,180,United States of America
Connecticut State Environmental Conservation Police,51,United States of America
Raleigh Police Department,906,United States of America
Mecklenburg County Sheriff's Office,97,United States of America
Titusville Police Department,131,United States of America
Middlesex County Sheriff's Office,800,United States of America
Durham Police Department,672,United States of America
Bloomfield Police Department,122,United States of America
Newport News Sheriff's Office,206,United States of America
Wythe County Sheriff's Office,27,United States of America
Wichita Police Department,862,United States of America
