col0,col1,col2
Bar-Ilan University,1000,27700
University of the South Pacific,1674,16980
Cardiff University,6154,28842
Queen's University Belfast,1600,24560
University of Wisconsin–Madison,17343,44411
University of Missouri,13303,32777
University of Surrey,2338,15705
"Goldsmiths, University of London",1519,8836
University of Illinois at Urbana–Champaign,8085,41495
Ohio State University,5584,46820
Michigan State University,6100,39423
King's College London,7250,18630
Queen Mary University of London,3000,16000
Imperial College London,7705,17565
Aix-Marseille University,8000,63948
Georgia State University,1716,30263
Texas Tech University,2482,32327
Swansea University,2500,18445
University of Wollongong,1477,31313
University of Texas at Arlington,1350,24888
