col0,col1,col2,col3
RSS Courageous,ST Engineering,Singapore,Republic of Singapore Navy
ARA King,Río Santiago Shipyard,Argentina,Argentine Navy
HMS Hugin,Bergen Mekaniske Verksted,Sweden,Swedish Navy
HMAS Warrnambool,NQEA Pty Ltd,Australia,Royal Australian Navy
HMAS Geelong,NQEA Pty Ltd,Australia,Royal Australian Navy
HMAS Bendigo,NQEA Pty Ltd,Australia,Royal Australian Navy
HMAS Advance,Walkers Limited,Australia,Royal Australian Navy
HMAS Madang,Evans Deakin and Company,Australia,Royal Australian Navy
HMAS Aware,Evans Deakin and Company,Australia,Royal Australian Navy
HMAS Archer,Evans Deakin and Company,Australia,Royal Australian Navy
HMAS Ardent,Evans Deakin and Company,Australia,Royal Australian Navy
HMAS Acute,Evans Deakin and Company,Australia,Royal Australian Navy
HMAS Fremantle,Brooke Marine,Australia,Royal Australian Navy
HMAS Wollongong,Austal,Australia,Royal Australian Navy
HMAS Glenelg,Austal,Australia,Royal Australian Navy
HMAS Bundaberg,Austal,Australia,Royal Australian Navy
HMAS Broome,Austal,Australia,Royal Australian Navy
HMAS Armidale,Austal,Australia,Royal Australian Navy
HMAS Ararat,Austal,Australia,Royal Australian Navy
ARA Bouchard (P-51),Naval Group,Argentina,French Navy
