col0,col1,col2,col3
Oulu University Teacher Training School,Oulu,Finland,comprehensive school
Otava Folk High School,Mikkeli,Finland,comprehensive school
Kiiminkijoki School,Oulu,Finland,comprehensive school
Itäkeskus Comprehensive School,Helsinki,Finland,comprehensive school
Postipuu School,Espoo,Finland,comprehensive school
Viherkallio School,Espoo,Finland,comprehensive school
Vaskio School,Salo,Finland,comprehensive school
Tuhkakylä School,Sotkamo,Finland,comprehensive school
Saunalahti School,Espoo,Finland,comprehensive school
Rekolanmäki School,Vantaa,Finland,comprehensive school
