col0,col1,col2,col3
Powerwolf,ReverbNation,Napalm Records,Powerwolf discography
Evergrey,ReverbNation,AFM Records,Evergrey discography
The Gathering,PureVolume,Century Media Records,The Gathering discography
Korpiklaani,ReverbNation,Nuclear Blast,Korpiklaani discography
Tool,PureVolume,Volcano Entertainment,Tool discography
Incubus,PureVolume,Epic,Incubus discography
Silverchair,PureVolume,Warner Music Group,Silverchair discography
Epica,ReverbNation,Nuclear Blast,Epica discography
Massive Attack,PureVolume,EMI,Massive Attack discography
Fall Out Boy,PureVolume,Uprising Records,Fall Out Boy discography
