col0,col1,col2,col3
Chute A Murdock,1957-01-01,Meteorological Service of Canada,1921-01-01
Chute a la Savane,1975-01-01,Meteorological Service of Canada,1951-01-01
Chicoutimi Universite,1985-01-01,Meteorological Service of Canada,1976-01-01
Chicoutimi Ouest,1991-01-01,Meteorological Service of Canada,1989-01-01
Chicoutimi,1979-01-01,Meteorological Service of Canada,1871-01-01
Chemin Chute des Passes,1975-01-01,Meteorological Service of Canada,1967-01-01
Chemin Chibougamau,1967-01-01,Meteorological Service of Canada,1965-01-01
Barriere Etienniche,1975-01-01,Meteorological Service of Canada,1973-01-01
Barriere Milot,1980-01-01,Meteorological Service of Canada,1973-01-01
Bonnard,2000-01-01,Meteorological Service of Canada,1961-01-01
