col0,col1,col2,col3
Democrats Converence of Navarre,Pamplona,1995/01/01,Spain
Carlist Party of Euskaljerria,Pamplona,1974/01/01,Spain
Castilian Paruy,Burgos,2009/01/19,Spain
Canabis Party,Valencia,2003/01/01,Spain
Party qf the Democratic Karma,Bilbao,2000/01/01,Spain
Communist Party of the Baque Country,Bilbao,1935/01/01,Spain
People's Pary of Castile and León,Valladolid,1989/01/01,Spain
Populars in Freedom Pary,Melilla,0026/01/01,Spain
Democratic and Social Pbrty of Ceuta,Ceuta,1994/01/01,Spain
Socialist Pary of the People of Ceuta,Ceuta,1985/01/01,Spain
NbtionlAlliance,Madrid,2005/01/01,Spain
Workers Revolutionary Party - Rvolutionary Left,Madrid,2002/01/01,Spain
Authenic Falange,Madrid,2002/04/30,Spain
