col0,col1,col2
Smith Quartet,1988-01-01,United Kingdom
Coull Quartet,1974-01-01,United Kingdom
Barylli Quartet,1945-01-01,Austria
New Hungarian Quartet,1972-01-01,United States of America
Quartet de Barcelona,1997-01-01,Spain
Cuarteto Casals,1997-01-01,Spain
Quatuor Cambini-Paris,2007-01-01,France
AGSO Quartet,2019-01-01,Turkey
Calidore String Quartet,2010-01-01,United States of America
Mandelring Quartett,1983-01-01,Germany
Schumann Quartet,2007-01-01,Germany
Koeckert-Quartett,1939-01-01,Germany
Fanny Mendelssohn Quartet,1989-01-01,Germany
Busch Quartet,1919-01-01,Germany
Rosamunde Quartett,1992-01-01,Germany
Borodin Quartet,1945-01-01,Russia
Amadeus Quartet,1947-01-01,United Kingdom
Loewenguth Quartet,1929-01-01,France
Hellmesberger Quartet,1849-01-01,Austria
Hagen Quartet,1981-01-01,Austria
