col0,col1,col2,col3,col4
Nigeria at the 2018 FIFA World Cup,Nigeria at the 2014 FIFA World Cup,2018-01-01,Nigeria,Nigeria 1-2 Argentina
Germany at the 2018 FIFA World Cup,Germany at the 2014 FIFA World Cup,2018-01-01,Germany,South Korea 2-0 Germany
Russia at the 2018 FIFA World Cup,Russia at the 2014 FIFA World Cup,2018-01-01,Russia,Russia 5-6 Croatia
Switzerland at the 2018 FIFA World Cup,Switzerland at the 2014 FIFA World Cup,2018-01-01,Switzerland,Switzerland 2-2 Costa Rica
Iran at the 2018 FIFA World Cup,Iran at the 2014 FIFA World Cup,2018-01-01,Iran,Iran 1-1 Portugal
Australia at the 2018 FIFA World Cup,Australia at the 2014 FIFA World Cup,2018-01-01,Australia,Australia 0-2 Peru
Spain at the 2018 FIFA World Cup,Spain at the 2014 FIFA World Cup,2018-01-01,Spain,Portugal 3-3 Spain
Japan at the 2018 FIFA World Cup,Japan at the 2014 FIFA World Cup,2018-01-01,Japan,Japan 2-2 Senegal
Colombia at the 2018 FIFA World Cup,Colombia at the 2014 FIFA World Cup,2018-01-01,Colombia,Poland 0-3 Colombia
England at the 2018 FIFA World Cup,England at the 2014 FIFA World Cup,2018-01-01,England,Tunisia 1-2 England
Mexico at the 2018 FIFA World Cup,Mexico at the 2014 FIFA World Cup,2018-01-01,Mexico,South Korea 1-2 Mexico
Brazil at the 2018 FIFA World Cup,Brazil at the 2014 FIFA World Cup,2018-01-01,Brazil,Brazil 1-2 Belgium
Belgium at the 2018 FIFA World Cup,Belgium at the 2014 FIFA World Cup,2018-01-01,Belgium,Brazil 1-2 Belgium
Uruguay at the 2018 FIFA World Cup,Uruguay at the 2014 FIFA World Cup,2018-01-01,Uruguay,Uruguay 0-2 France
Argentina at the 2018 FIFA World Cup,Argentina at the 2014 FIFA World Cup,2018-01-01,Argentina,France 4-3 Argentina
France at the 2018 FIFA World Cup,France at the 2014 FIFA World Cup,2018-01-01,France,France 4-3 Argentina
South Korea at the 2018 FIFA World Cup,South Korea at the 2014 FIFA World Cup,2018-01-01,South Korea,South Korea 2-0 Germany
Costa Rica at the 2018 FIFA World Cup,Costa Rica at the 2014 FIFA World Cup,2018-01-01,Costa Rica,Switzerland 2-2 Costa Rica
Portugal at the 2018 FIFA World Cup,Portugal at the 2014 FIFA World Cup,2018-01-01,Portugal,Uruguay 2-1 Portugal
Croatia at the 2018 FIFA World Cup,Croatia at the 2014 FIFA World Cup,2018-01-01,Croatia,2018 FIFA World Cup Final
