col0,col1,col2,col3,col4
SMS König,29.5,World War I,175.4,Imperial German Navy
SMS Kaiser,29.0,World War I,172.4,Imperial German Navy
SMS König Albert,29.0,World War I,172.4,Imperial German Navy
SMS Kaiserin,29.0,World War I,172.4,Imperial German Navy
SMS Prinzregent Luitpold,29.0,World War I,172.4,Imperial German Navy
SMS Markgraf,29.5,World War I,175.4,Imperial German Navy
SMS Friedrich der Grosse,29.0,World War I,172.4,Imperial German Navy
German battleship Gneisenau,30.0,World War II,234.9,German Navy
Tirpitz,36.0,World War II,251.0,German Navy
Bismarck,36.0,World War II,241.6,German Navy
Italian battleship Conte di Cavour,28.0,World War I,176.1,German Navy
USS Massachusetts,32.7,World War II,210.0,United States Navy
USS Utah,26.9,World War II,159.0,United States Navy
USS Alabama,33.0,World War II,210.0,United States Navy
USS North Carolina,33.0,World War II,222.1,United States Navy
USS Iowa,32.97,World War II,270.43,United States Navy
USS South Dakota,33.0,World War II,210.0,United States Navy
USS Texas,29.0,World War I,174.7,United States Navy
USS Oklahoma,29.0,World War I,177.8,United States Navy
Spanish battleship España,24.0,Rif War,139.9,Spanish Navy
