col0,col1,col2,col3
Altai Republic,Siberian Federal District,Bayan-Ölgii Province,Russian
Republic of Buryatia,Far Eastern Federal District,Chita Oblast,Russian
Altai Republic,Siberian Federal District,Xinjiang,Russian
Sakha Republic,Far Eastern Federal District,Amur Oblast,Russian
Republic of Buryatia,Far Eastern Federal District,Zabaykalsky Krai,Russian
Sakha Republic,Far Eastern Federal District,Zabaykalsky Krai,Russian
Republic of Buryatia,Far Eastern Federal District,Irkutsk Oblast,Russian
Sakha Republic,Far Eastern Federal District,Irkutsk Oblast,Russian
Republic of Khakassia,Siberian Federal District,Krasnoyarsk Krai,Russian
Sakha Republic,Far Eastern Federal District,Krasnoyarsk Krai,Russian
Republic of Khakassia,Siberian Federal District,Kemerovo Oblast,Russian
Altai Republic,Siberian Federal District,Altai Krai,Russian
Republic of Bashkortostan,Volga Federal District,Perm Krai,Russian
