col0,col1,col2,col3
Swedish Armed Forces School for Secondary Education,1943-07-01,Uppsala Garrison,Sweden
Swedish Army School of Technology,1977-01-01,Stockholm Garrison,Sweden
Södertörn Air Force Schools,1974-07-01,Tullinge Airbase,Sweden
Army Maintenance and Motor School,1991-07-01,Skövde Garrison,Sweden
Swedish Armoured Troops School,1944-04-01,Skövde Garrison,Sweden
South Combat School,1980-06-01,Skövde Garrison,Sweden
Stridsskola Nord,1870-01-01,Skövde Garrison,Sweden
Land Warfare School,1999-01-01,Skövde Garrison,Sweden
Army Maintenance School,1957-10-01,Skövde Garrison,Sweden
Army Motor School,1944-06-22,Skövde Garrison,Sweden
Swedish Air Force Military Aviation School,1926-07-01,Ljungbyhed Airbase,Sweden
Swedish Infantry Combat School,1878-01-01,Linköping Garrison,Sweden
Swedish Armed Forces Survival School,1989-01-01,Karlsborg Garrison,Sweden
Army Intelligence School,1983-07-01,Karlsborg Garrison,Sweden
Parachute Ranger School,1954-11-01,Karlsborg Garrison,Sweden
