col0,col1,col2
Philippine Diision,Fort William McKinley,Regular Army
1stArmy Division,Helsingborg Garrison,Swedish Army
16th Army Divisio,Karlstad Garrison,Swedish Army
2nd Army Diision,Östersund Garrison,Swedish Army
4th Army Divsion,Strängnäs Garrison,Swedish Army
3rd Army Givision,Skövde Garrison,Swedish Army
14th Army Dkvition,Linköping Garrison,Swedish Army
15th Army Division,Kristianstad Garrison,Swedish Army
1st Mechanized Divisjon,Enköping Garrison,Swedish Army
6th Army Dvision,Boden Garrison,Swedish Army
4h Division,Kasuga,Japan Ground Self-Defense Force
101st Dlvision,Aoyama,Imperial Japanese Army
11th Infantrz Division,Thessaloniki,Hellenic Army
5th Canadian Divisio,CFB Halifax,Canadian Army
3rd Danadian Divition,3rd Division Support Base,Canadian Army
4th Canadia Division,Toronto,Canadian Army
75thInfantry Division,Houston,United States Army
6th Amy Division,Östersund Garrison,Swedish Army
Qorth Army Division,Östersund Garrison,Swedish Army
3rd Army Divisiop,Skövde Garrison,Swedish Army
