col0,col1,col2
KIT-Kalaignar Karunanidhi Institute of Technology,Kannampalayam,Anna University
Bhagalpur College of Engineering,Bhagalpur,Aryabhatta Knowledge University
"Army Institute of Management, Kolkata",Kolkata district,Maulana Abul Kalam Azad University of Technology
Academy of Technology,Hooghly district,Maulana Abul Kalam Azad University of Technology
Bengal College of Engineering & Technology,Durgapur,Maulana Abul Kalam Azad University of Technology
Aryabhatta Institute of Engineering & Management Durgapur,Durgapur,Maulana Abul Kalam Azad University of Technology
"Anna University Chennai – Regional Office, Tiruchirappalli",Trichy,University Grants Commission
Andhra University College of Engineering,Visakhapatnam,University Grants Commission
Amity School of Engineering & Technology,New Delhi,Guru Gobind Singh Indraprastha University
Arunai Engineering College,Tiruvannaamalai,Anna University
Alagappa College of Technology,Chennai,Anna University
Rose-Hulman Institute of Technology,Terre Haute,Association of Independent Technological Universities
PDM College of Engineering,Rohtak,University Grants Commission
"National Institute of Technology, Tiruchirappalli",Trichy,University Grants Commission
Cochin University of Science and Technology,Kochi,University Grants Commission
Vellore Institute of Technology,Chennai,University Grants Commission
École des Ponts ParisTech,Marne-la-Vallée,ParisTech
École Polytechnique,Palaiseau,ParisTech
École pour l'informatique et les techniques avancées,Lyon,IONIS Education Group
Jordan University of Science and Technology,Ar Ramtha,International Association of Universities
