col0,col1,col2
Kubiki Jidosha,1913-04-06,kabushiki gaisha
Shizutetsu Joystep Bus,1990-04-26,kabushiki gaisha
Akan Bus,1953-12-25,kabushiki gaisha
Veljekset Salmela,1923-01-01,Oy
Chinsun Express,1951-12-15,joint-stock company
Seoul Express,1954-04-15,joint-stock company
"Transportation Bureau, City of Yokohama",1921-04-01,Japanese Regional Company
Yamanashi Kōtsū,1945-05-01,kabushiki gaisha
Kobe City Transportation Bureau,1917-08-01,Japanese Regional Company
Kyoto Municipal Transportation Bureau,1912-06-11,Japanese Regional Company
Sendai City Transportation Bureau,1926-11-25,Japanese Regional Company
Fukushima Transportation,1986-07-09,kabushiki gaisha
Fukui Railway,1945-08-01,kabushiki gaisha
Kumamoto Electric Railway,1909-08-15,kabushiki gaisha
City Sightseeing,1999-01-01,private limited liability company
JR Hokkaido Bus Company,1999-11-01,kabushiki gaisha
Hokuriku Railroad,1943-01-01,kabushiki gaisha
Gifu Bus,1943-04-21,kabushiki gaisha
Kumho Songnisan Express Buslines,1967-04-04,joint-stock company
Kumho Buslines,1948-09-01,joint-stock company
