col0,col1,col2,col3
Cross-country skiing at the 1998 Winter Olympics,Cross-country skiing at the 1994 Winter Olympics,International Ski Federation,cross-country skiing
Cross-country skiing at the 1928 Winter Olympics,Cross-country skiing at the 1924 Winter Olympics,International Ski Federation,cross-country skiing
Bobsleigh at the 1968 Winter Olympics,Bobsleigh at the 1964 Winter Olympics,International Olympic Committee,bobsleigh
Bobsleigh at the 1956 Winter Olympics,bobsleigh at the 1952 Winter Olympics,International Olympic Committee,bobsleigh
Bobsleigh at the 1992 Winter Olympics,Bobsleigh at the 1988 Winter Olympics,International Olympic Committee,bobsleigh
bobsleigh at the 1984 Winter Olympics,Bobsleigh at the 1980 Winter Olympics,International Olympic Committee,bobsleigh
Rowing at the 1904 Summer Olympics,Rowing at the 1900 Summer Olympics,International Olympic Committee,rowing
Rowing at the 1964 Summer Olympics,Rowing at the 1960 Summer Olympics,International Olympic Committee,rowing
Rowing at the 1996 Summer Olympics,Rowing at the 1992 Summer Olympics,International Olympic Committee,rowing
Rowing at the 1952 Summer Olympics,Rowing at the 1948 Summer Olympics,International Olympic Committee,rowing
