col0,col1,col2,col3
Repertorio Komodias Kosta Voutsa,Greece,theatre company,Kostas Voutsas
Thiasos Gianni Mpezou,Greece,theatre company,Yannis Bezos
Synchrono Elliniko Theatro,Greece,theatre company,Stefanos Linaios
Artistic Organization Morfes Ekfrasis,Greece,theatre company,Thomas Kindynis
I Alli Skini,Greece,theatre company,Nikos Perelis
Theatrical organization Neos Logos,Greece,theatre company,Iakovos Drosos
Thiasos Katerinas - Eleftheros Kallitechnikos Organismos,Greece,theatre company,Katerina Andreadi
Pnevmatiki kai Kallitechniki Etaireia Desmoi,Greece,theatre company,Aspasia Papathanasiou
Omada Theama,Greece,theatre company,Giannis Kakleas
Theatro 3is Septemvriou,Greece,theatre company,Nikos Perelis
Thiasos Dimitri Myrat,Greece,theatre company,Dimitris Myrat
