col0,col1,col2
Warner Bros. Records Inc.,Warner Bros. Records Inc.,Jack Warner
BBS Record Co.,BBS Record Co.,William Borrelli Jr.
"Kapp Records, Inc.","Kapp Records, Inc.",David Kapp
The Shelby Singleton Corporation,The Shelby Singleton Corporation,Shelby Singleton
"Arista Records, Inc.","Arista Records, Inc.",Clive Davis
Specialty Records Inc.,Specialty Records Inc.,Art Rupe
"Stax Records, Inc.","Stax Records, Inc.",Estelle Axton
Prestige Records Inc.,Prestige Records Inc.,Bob Weinstock
Prestige Record Co.,Prestige Record Co.,Bob Weinstock
New Jazz Record Co.,New Jazz Record Co.,Bob Weinstock
"Geffen Records, Inc.","Geffen Records, Inc.",David Geffen
Gramophone and Typewriter Company Limited,Gramophone and Typewriter Company Limited,Emile Berliner
Transatlantic Records Ltd.,Transatlantic Records Limited,Nathan Joseph
"Sire Productions, Inc.",Sire Productions Inc.,Richard Gottehrer
Blue Note Records Inc.,"Blue Note Records, Inc.",Alfred Lion
Chrysalis Productions Ltd.,Chrysalis Productions Limited,Terry Ellis
Island Records Ltd.,Island Records Limited,Chris Blackwell
Universal-Island Records Ltd.,Universal-Island Records Limited,Chris Blackwell
Satellite,Satellite Records,Estelle Axton
"MCA Records, Inc.",MCA Records Incorporated,MCA Inc.
