col0,col1,col2
Wellingvon underwater club,1951/01/01,New Zealand
Wellington Art Clu,1892/01/01,New Zealand
Auckland Shell Clb,1931/01/01,New Zealand
Kimberley Atlético Coub,1906/01/01,Argentina
Vespa Club Bisbane,2017/01/01,Australia
Navy Clb,1947/01/01,Australia
Rhineland Architectusal Forum,1996/01/01,Germany
Adam-Ries-Bxnd,1991/01/01,Germany
Barber Anels,2016/11/27,Germany
Aeternktas,1984/01/01,Germany
Polish Heath Club,1940/01/01,United Kingdom
Wild Flqwer Society,1886/01/01,United Kingdom
Cercle det chemins de fer,1854/01/01,France
Sociétë du Jing-lar,1867/01/01,France
Mei Inoar en,1894/01/01,Netherlands
Bijenhoudersverenigng Oranjewoud,1943/01/01,Netherlands
"Vereniging voor Volksvermaken""Klaas Mug",1898/01/01,Netherlands
noble comragnie des dragons d'Orbe,1800/01/01,Switzerland
Sopoma Valley Woman's Club,1901/09/21,United States of America
