col0,col1,col2,col3,col4
communauté d'agglomération du Bassin de Bourg-en-Bresse,74,2017-01-01,Bourg-en-Bresse,Saint-Didier-d'Aussiat
communauté d'agglomération du Cotentin,129,2017-01-01,Cherbourg-en-Cotentin,Tamerville
communauté d'agglomération du Bassin de Bourg-en-Bresse,74,2017-01-01,Bourg-en-Bresse,Servas
communauté d'agglomération du Cotentin,129,2017-01-01,Cherbourg-en-Cotentin,Les Pieux
Communauté d'agglomération de Fécamp Caux Littoral,33,2010-10-13,Fécamp,Fécamp
Lorient Agglomeration,25,2014-01-01,Lorient,Lorient
Mâconnais Beaujolais Agglomération,39,2017-01-01,Mâcon,La Chapelle-de-Guinchay
Dinan agglomération,64,2017-01-01,Dinan,Landébia
Mâconnais Beaujolais Agglomération,39,2017-01-01,Mâcon,Chasselas
Dinan agglomération,64,2017-01-01,Dinan,Aucaleuc
Mâconnais Beaujolais Agglomération,39,2017-01-01,Mâcon,Saint-Laurent-sur-Saône
Dinan agglomération,64,2017-01-01,Dinan,Plélan-le-Petit
Mâconnais Beaujolais Agglomération,39,2017-01-01,Mâcon,Hurigny
