col0,col1,col2
China Media Group,CMG Guanghua Road Office Area,People's Republic of China
ABS-CBN Corporation,DZMM Radyo Patrol,Philippines
Polsat,Muzo.tv,Poland
ABC News,FiveThirtyEight,United States of America
Magyar Televízió,M1,Hungary
Korea New Network,KNN Tower,South Korea
Munhwa Broadcasting Corporation,MBC Plus,South Korea
Korean Broadcasting System,KBS World,South Korea
Canal 13,UCTV Chile,Chile
Sky Deutschland,Junior,Germany
NTV,NTV Belarus,Russia
Rádio e Televisão de Portugal,RTP África,Portugal
TVN,TVN Meteo,Poland
QVC,QVC UK,United States of America
WFMY-TV,WFMY Tower,United States of America
