col0,col1,col2
Funvic-São José dos Campos 2015,road bicycle racing,Funvic Soul Cycles-Carrefour 2016
ActiveJet 2015,road bicycle racing,Verva ActiveJet 2016
2014 Holy Brother,road bicycle racing,2015 Holy Brother
Qinghai Tianyoude-BH 2014,road bicycle racing,Qinghai Tianyoude 2015
Gusto 2014,road bicycle racing,Attaque Gusto 2015
2014 Tabriz Shahrdari Ranking,road bicycle racing,Tabriz Shahrdari 2015
Tabriz Petrochemical 2014,road bicycle racing,Tabriz Petrochemical 2015
Geumsan Insam Cello 2014,road bicycle racing,Geumsan Insam Cello 2015
2014 Hengxiang Cycling Team,road bicycle racing,Hengxiang 2015
African Wildlife Safaris 2014,road bicycle racing,African Wildlife Safaris 2015
Bauknecht-Author 2014,road bicycle racing,Whirlpool-Author 2015
SKC Tufo Prostějov 2014,road bicycle racing,SKC Tufo Prostějov 2015
AC Sparta Praha 2014,road bicycle racing,AC Sparta Praha 2015
