col0,col1,col2
5th Canadian Division,CFB Halifax,Canadian Army
3rd Canadian Division,3rd Division Support Base,Canadian Army
4th Canadian Division,Toronto,Canadian Army
42nd Infantry Division,Kyiv,9th Army Corps
14th Infantry Division,Chișinău,8th Army Corps
15th Infantry Division,Odessa,8th Army Corps
34th Infantry Division,Dnipro,7th Army Corps
13th Infantry Division,Sevastopol,7th Army Corps
40th Infantry Division,Babruysk,4th Army Corps
30th Infantry Division,Minsk,4th Army Corps
3rd Cavalry Division,Kaunas,3rd Army Corps
25th Infantry Division,Daugavpils,3rd Army Corps
