col0,col1,col2,col3,col4
USS George,Eugene F. George,World War II,United States Navy,Bay City
USS Marsh,"Benjamin R. Marsh, Jr.",World War II,United States Navy,Bay City
USS Marchand,Roy Joseph Marchand,World War II,United States Navy,Houston
USS Mills,Lloyd Jones Mills,World War II,United States Navy,Houston
USS Griswold,ensign,World War II,United States Navy,Boston
USS John M. Bermingham,lieutenant commander,World War II,United States Navy,Boston
USS Frost,Holloway Halstead Frost,World War II,United States Navy,Orange
USS Brister,Robert E. Brister,World War II,United States Navy,Orange
USS Daniel,Hugh Spencer Daniel,World War II,United States Navy,Orange
USS Falgout,George I. Falgout,World War II,United States Navy,Orange
USS Frederick C. Davis,Frederick Curtice Davis,World War II,United States Navy,Orange
