col0,col1,col2,col3
Jordan Media Institute,Amman,2006-01-01,Jordan
Kushabhau Thakre Patrakarita Avam Jansanchar University,Raipur,2004-01-01,India
Makhanalal Chaturvedi National University of Journalism and Communication,Madhya Pradesh,1991-01-01,India
Vivekananda Institute of Professional Studies,New Delhi,1998-01-01,India
Indian Institute of Mass Communication,New Delhi,1965-01-01,India
University of Novi Pazar,Novi Pazar,2002-01-01,Serbia
Catholic school of journalism,Munich,1968-01-01,Germany
Hamburg Media School,Hamburg-Nord,2003-01-01,Germany
Deutsches Journalistenkolleg,Berlin,2010-01-01,Germany
Axel Springer Academy,Berlin,2007-01-01,Germany
Faculdade Cásper Líbero,São Paulo,1947-05-16,Brazil
"Cardiff School of Journalism, Media and Cultural Studies",Cardiff,1970-01-01,United Kingdom
Coventry University Department of Media,Coventry,1975-01-01,United Kingdom
Birmingham School of Media,Birmingham,2004-01-01,United Kingdom
