col0,col1,col2
Bobbysocks!,Norway,Eurovision Song Contest 1985
Next Time,North Macedonia,Eurovision Song Contest 2009
Linas and Simona,Lithuania,Eurovision Song Contest 2004
Mess,Austria,Eurovision Song Contest 1982
The Swarbriggs,Ireland,Eurovision Song Contest 1975
Cindy & Bert,Germany,Eurovision Song Contest 1974
Mouth & MacNeal,Netherlands,Eurovision Song Contest 1974
Daryl Hall & John Oates,United States of America,Live Aid
Ashford & Simpson,United States of America,Live Aid
Antique,Greece,Eurovision Song Contest 2001
Nicole & Hugo,Belgium,Eurovision Song Contest 1973
Saskia & Serge,Netherlands,Eurovision Song Contest 1971
Stjórnin,Iceland,Eurovision Song Contest 1990
The Allisons,United Kingdom,Eurovision Song Contest 1961
Who See,Montenegro,Eurovision Song Contest 2013
Platin,Slovenia,Eurovision Song Contest 2004
Jemini,United Kingdom,Eurovision Song Contest 2003
CatCat,Finland,Eurovision Song Contest 1994
Maywood,Netherlands,Eurovision Song Contest 1990
Donna and Joseph McCaul,Ireland,Eurovision Song Contest 2005
