col0,col1,col2,col3
realraum,2007-03-01,Austria,Jakomini
/usr/space,2017-01-01,Austria,Leobersdorf
Mothership HackerMoms,2011-01-01,United States of America,Berkeley
see-base,2015-09-01,Germany,Überlingen
AfRA,2013-06-29,Germany,Lichtenberg
TOG,2009-01-21,Ireland,County Dublin
X-Hain,2016-05-01,Germany,Friedrichshain-Kreuzberg
Polytechnischer Werkraum,2014-05-23,Germany,Zittau
Makerspace Bonn,2018-03-03,Germany,Bad Godesberg
Segmentation Vault,2017-01-01,Austria,St. Pölten
DevLoL,2012-10-18,Austria,Linz
