col0,col1,col2,col3,col4
Zimbabwean cricket team in Bangladesh in 2006–07,Bangladesh,2006-11-26,Bangladesh national cricket team,2006-2007 one-year-period
Scottish cricket team in Bangladesh in 2006–07,Bangladesh,2006-12-15,Bangladesh national cricket team,2006-2007 one-year-period
Sri Lankan cricket team in Bangladesh in 2005–06,Bangladesh,2006-02-20,Bangladesh national cricket team,2005-2006 one-year-period
Australian cricket team in Bangladesh in 2005–06,Bangladesh,2006-04-09,Bangladesh national cricket team,2005-2006 one-year-period
Sri Lankan cricket team in Bangladesh in 2005–06,Bangladesh,2006-02-20,Sri Lanka national cricket team,2005-2006 one-year-period
Australian cricket team in Bangladesh in 2005–06,Bangladesh,2006-04-09,Australia national cricket team,2005-2006 one-year-period
English cricket team in Bangladesh in 2003–04,Bangladesh,2003-10-12,Bangladesh national cricket team,2003-2004 one-year-period
Zimbabwean cricket team in Bangladesh in 2004–05,Bangladesh,2005-01-06,Zimbabwe national cricket team,2004-2005 one-year-period
New Zealand cricket team in Bangladesh in 2004–05,Bangladesh,2004-10-14,New Zealand national cricket team,2004-2005 one-year-period
Indian cricket team in Bangladesh in 2004–05,Bangladesh,2004-12-10,India national cricket team,2004-2005 one-year-period
