col0,col1,col2,col3
World Curling Federation,Perth,World Curling Federation ID,1966-01-01
FIBA,Mies,FIBA player ID,1932-06-18
FINA,Lausanne,FINA athlete ID,1908-07-19
World Surf League,Burleigh Heads,World Surf League ID,1983-01-01
International Federation for Equestrian Sports,Lausanne,FEI person ID,1921-01-01
World Archery Federation,Lausanne,World Archery Federation ID,1931-01-01
Fédération Internationale de Volleyball,Lausanne,FIVB beach volleyball player ID,1947-01-01
International Ski Federation,Oberhofen am Thunersee,FIS alpine skier ID,1924-02-02
International Shooting Sport Federation,Bavaria,ISSF athlete ID,1907-01-01
Badminton World Federation,Kuala Lumpur,BWF.tournamentsoftware.com player ID,1934-07-05
United World Wrestling,Corsier-sur-Vevey,United World Wrestling ID,1912-01-01
