col0,col1,col2,col3
Calvin Klein Inc,clothing,1968-01-01,Calvin Klein
Givenchy,fashion,1952-01-01,Hubert de Givenchy
Tommy Hilfiger Corporation,retail,1985-01-01,Tommy Hilfiger
WWE Studios,cinematography,2002-01-01,Vince McMahon
Lucasfilm,film industry,1971-01-01,George Lucas
Xbox Game Studios,video game industry,1980-01-01,Bill Gates
Typhoon Studios,video game developer,2017-01-16,Alex Hutchinson
"Dunhill Records, Inc.",phonographic industry,1964-01-01,Pierre Cossette
"Dreamville, Inc.",music industry,2007-01-01,J. Cole
Club Monaco,retail,1985-01-01,Joe Mimran
Mobileye,automotive electronics,1999-01-01,Amnon Shashua
Lee,light industry,1889-01-01,Harry David Lee
Vengeance Engine,video game industry,2017-01-01,Ken Levine
"Facebook Technologies, LLC",virtual reality,2012-01-01,Jack McCauley
DeepMind,artificial intelligence,2010-01-01,Demis Hassabis
Motive Studios,video game industry,2015-01-01,Jade Raymond
Otto,automotive industry,2016-01-01,Anthony Levandowski
T.K. Maxx,retail,1994-01-01,TJX Companies
Exar Corporation,semiconductor,1971-01-01,Rohm
