col0,col1,col2
Coop 2017,road bicycle racing,Coop 2018
Uno-X Hydrogen Development 2017,road bicycle racing,Uno-X Norwegian Development 2018
Ukyo 2017,road bicycle racing,Ukyo 2018
Sindicato de Empleados Públicos de San Juan 2017,road bicycle racing,Sindicato de Empleados Públicos de San Juan 2018
Municipalidad de Rawson-Somos Todos 2017,road bicycle racing,Municipalidad de Rawson 2018
ONE 2017,road bicycle racing,ONE 2018
Asociación Civil Agrupación Virgen de Fátima 2017,road bicycle racing,Asociación Civil Agrupación Virgen de Fátima 2018
Bike Aid 2017,road bicycle racing,Bike Aid 2018
Municipalidad de Pocito 2017,road bicycle racing,Municipalidad de Pocito 2018
Asociación Civil Mardan 2017,road bicycle racing,Asociación Civil Mardan 2018
Efapel 2017,cycle sport,Efapel 2018
Sporting-Tavira 2017,road bicycle racing,Sporting-Tavira 2018
