col0,col1,col2
Roman Catholic Diocese of Bluefields,19964,457565
Apostolic Vicariate of Benghazi,609000,1388500
Apostolic Vicariate of Aisén,109865,94000
Apostolic Vicariate of Awasa,75000,5600000
Apostolic Vicariate of the Comoros,2033,800000
Apostolic Vicariate of Alexandria of Egypt,1001449,80471869
Vicariate Apostolic of Aguarico,22000,147688
Vicariate Apostolic of Zamora en Ecuador,10556,107964
Apostolic Vicariate of San Jose in Mindoro,5980,519000
Apostolic Vicariate of Tucupita,40200,173000
Apostolic Vicariate of Donkorkrom,4285,160000
Apostolic Vicariate of Quetta,347188,7071000
Apostolic Vicariate of Luang Prabang,83700,1248690
Apostolic Vicariate of Pucallpa,52168,615000
Apostolic Vicariate of Jimma-Bonga,57000,3500000
Apostolic Vicariate of Reyes,60000,183650
Apostolic Vicariate of Makokou,40000,85000
Apostolic Vicariate of Yurimaguas,70000,390000
Apostolic Vicariate of Napo,25000,99242
Apostolic Vicariate of Northern Arabia,2179846,36335000
