col0,col1,col2
Narrenverein Halb Olfer Orsingen,Narrenvereinigung Hegau-Bodensee,Swabian-Alemannic Fastnacht
Narrenzunft Piraten vom Untersee,Narrenvereinigung Hegau-Bodensee,Swabian-Alemannic Fastnacht
Trubepflegler-Zunft,Narrenvereinigung Hegau-Bodensee,Swabian-Alemannic Fastnacht
Narrengesellschaft Schnecken,Narrenvereinigung Hegau-Bodensee,Swabian-Alemannic Fastnacht
Narrenzunft Randenwölfe,Narrenvereinigung Hegau-Bodensee,Swabian-Alemannic Fastnacht
Narrenverein Biblisschieber,Narrenvereinigung Hegau-Bodensee,Swabian-Alemannic Fastnacht
Narrenverein Moofanger Nenzingen,Narrenvereinigung Hegau-Bodensee,Swabian-Alemannic Fastnacht
Sunnelöscherzunft,Narrenvereinigung Hegau-Bodensee,Swabian-Alemannic Fastnacht
Narrenzunft Käfersieder,Narrenvereinigung Hegau-Bodensee,Swabian-Alemannic Fastnacht
Narrenzunft Mooser Rettich,Narrenvereinigung Hegau-Bodensee,Swabian-Alemannic Fastnacht
Narrenverein Welsbart,Narrenvereinigung Hegau-Bodensee,Swabian-Alemannic Fastnacht
Narrenverein Goldene Sieben,Narrenvereinigung Hegau-Bodensee,Swabian-Alemannic Fastnacht
Narrenverein Goldkäfer,Narrenvereinigung Hegau-Bodensee,Swabian-Alemannic Fastnacht
Narrenverein Schloßbühler,Narrenvereinigung Hegau-Bodensee,Swabian-Alemannic Fastnacht
Fuchszunft Menningen,Narrenvereinigung Hegau-Bodensee,Swabian-Alemannic Fastnacht
Narrenverein Seifensieder,Narrenvereinigung Hegau-Bodensee,Swabian-Alemannic Fastnacht
Hobixer-Zunft,Narrenvereinigung Hegau-Bodensee,Swabian-Alemannic Fastnacht
Narrenverein Thalia,Narrenvereinigung Hegau-Bodensee,Swabian-Alemannic Fastnacht
Narrenverein Seehasen Ludwigshafen,Narrenvereinigung Hegau-Bodensee,Swabian-Alemannic Fastnacht
Narrenzunft Kuckuck,Narrenvereinigung Hegau-Bodensee,Swabian-Alemannic Fastnacht
