col0,col1,col2,col3
Stade Français,blue,rugby union,Top 14
Avezzano Rugby,yellow,rugby union,Serie B
Rugby Brescia,blue,rugby union,Serie A
Red Panthers,green,rugby union,Italian women's Premier Division (rugby union)
Rugby Livorno 1931,green,rugby union,Serie B
Verona Rugby,gray,rugby union,Serie A
ASD Rugby Vicenza,white,rugby union,Serie A
Rugby Casale,white,rugby union,Serie A
ASD Rugby Vicenza,red,rugby union,Serie A
Rugby Casale,red,rugby union,Serie A
Stade français Paris rugby,blue,rugby union,French women's Premier Division
Valsugana Rugby Padua,white,rugby union,Italian women's Premier Division (rugby union)
Rugby Colorno,red,rugby union,Italian women's Premier Division (rugby union)
