col0,col1,col2
Hong Kong Red Cross,Hong Kong,1950-07-12
Senegalese Red Cross Society,Senegal,1962-01-01
Nigerian Red Cross Society,Nigeria,1960-01-01
Namibia Red Cross Society,Namibia,1992-01-01
Red Cross of Cape Verde,Cape Verde,1984-01-01
Burundi Red Cross,Burundi,1963-01-01
Brunei Darussalam Red Crescent Society,Brunei,1997-01-01
Angola Red Cross,Angola,1978-01-01
Bangladesh Red Crescent Society,Bangladesh,1973-01-01
Afghan Red Crescent Society,Afghanistan,1934-01-01
Republic of Korea National Red Cross,South Korea,1905-10-27
Red Crescent Society of the United Arab Emirates,United Arab Emirates,1983-01-01
Red Crescent Society of Turkmenistan,Turkmenistan,1926-01-01
Thai Red Cross Society,Thailand,1893-01-01
